did,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
267392,RIC,MEDIUM,Austrian Grand Prix,2022,0,18,1,19.0,9,72.756,-6.293999999999997,-93.077,0.25,4.0,0
182854,D106,MEDIUM,Singapore Grand Prix,2025,0,11,1,11.0,15,98.405,-8.991,-62.429,0.1428571428571428,-13.0,0
19542,MAR,MEDIUM,Belgian Grand Prix,2022,1,5,1,5.0,3,113.439,28.923999999999992,1.007000000000005,0.0694444444444444,1.0,0
309393,HER,MEDIUM,Austrian Grand Prix,2025,1,5,1,5.0,11,71.533,-6.0120000000000005,83.96600000000001,0.0694444444444444,4.0,0
276792,D093,MEDIUM,Miami Grand Prix,2024,0,13,1,13.0,3,93.897,-4.527999999999992,-85.79100000000003,0.1805555555555555,1.0,0
205340,KOV,MEDIUM,Miami Grand Prix,2022,0,6,1,6.0,6,94.017,-9.476,-24.87300000000002,0.0833333333333333,0.0,0
348399,D056,MEDIUM,Qatar Grand Prix,2023,0,8,2,8.0,16,93.067,0.0,-31.122,0.1428571428571428,0.0,0
413014,MIN,MEDIUM,Singapore Grand Prix,2025,0,10,1,10.0,17,98.977,23.82100000000001,-125.752,0.131578947368421,-3.0,0
404430,D170,MEDIUM,Saudi Arabian Grand Prix,2025,1,11,1,11.0,1,93.903,-3.1629999999999967,83.98200000000004,0.141025641025641,1.0,0
376521,D125,MEDIUM,Pre-Season Testing,2023,0,24,1,24.0,4,92.184,-0.1329999999999955,-6.813000000000002,0.4615384615384615,1.0,0
142289,D138,MEDIUM,Mexico City Grand Prix,2022,0,6,1,6.0,13,85.815,-19.126999999999995,-54.341,0.0833333333333333,0.0,0
276009,CEL,MEDIUM,Qatar Grand Prix,2023,0,11,1,15.0,4,89.831,0.0429999999999921,32.384,0.1929824561403508,0.0,0
35216,MOR,MEDIUM,Belgian Grand Prix,2025,0,11,2,2.0,4,110.388,-28.797999999999988,-28.797999999999988,0.141025641025641,0.0,0
437877,D199,MEDIUM,Singapore Grand Prix,2025,0,12,1,12.0,12,98.835,-7.249000000000009,102.854,0.1578947368421052,2.0,0
313456,RAI,MEDIUM,Las Vegas Grand Prix,2023,0,6,1,6.0,10,102.547,0.0,-6.239000000000004,0.12,0.0,0
234141,HEI,MEDIUM,Emilia Romagna Grand Prix,2022,0,33,2,17.0,12,82.868,-3.698000000000008,40.98099999999998,0.4714285714285714,3.0,0
260236,SHA,MEDIUM,Saudi Arabian Grand Prix,2024,0,2,1,2.0,12,98.649,-1.475999999999999,-45.166,0.028169014084507,8.0,0
271942,D041,MEDIUM,Qatar Grand Prix,2024,0,17,1,17.0,8,87.515,5.25,-91.97700000000002,0.2179487179487179,3.0,0
189621,D050,MEDIUM,Qatar Grand Prix,2023,0,33,3,15.0,3,85.921,-13.087999999999994,-27.065,0.5789473684210527,0.0,0
367522,D140,MEDIUM,Dutch Grand Prix,2025,0,10,1,10.0,1,75.064,-7.393000000000001,114.94,0.1282051282051282,2.0,0
380284,ROB,MEDIUM,Las Vegas Grand Prix,2023,0,3,1,3.0,2,110.912,-1.2630000000000052,-1.2630000000000052,0.06,0.0,0
427906,D023,MEDIUM,British Grand Prix,2024,0,1,1,1.0,14,100.625,17.706000000000003,-31.556,0.0140845070422535,2.0,0
206208,LAW,MEDIUM,Azerbaijan Grand Prix,2024,0,15,1,15.0,9,108.066,15.090000000000003,-9.212000000000003,0.2142857142857142,0.0,0
29896,AND,MEDIUM,Dutch Grand Prix,2023,0,37,2,20.0,14,76.652,-0.0979999999999989,-50.119,0.5138888888888888,0.0,0
79058,D083,MEDIUM,Dutch Grand Prix,2025,1,69,4,2.0,17,74.816,-6.837000000000003,-68.667,0.9078947368421052,1.0,0
357965,D201,MEDIUM,Dutch Grand Prix,2024,1,46,3,13.0,19,98.367,14.534000000000006,4.567000000000021,0.5974025974025974,0.0,0
196903,KOV,MEDIUM,Dutch Grand Prix,2022,0,3,1,3.0,8,78.044,-37.732,10.808000000000035,0.0416666666666666,5.0,0
304814,D055,MEDIUM,Emilia Romagna Grand Prix,2022,0,31,2,13.0,12,84.439,-15.972000000000008,-4.997,0.4305555555555556,2.0,0
50079,RAI,MEDIUM,Australian Grand Prix,2024,0,13,1,13.0,7,83.957,-10.715000000000003,-30.56400000000033,0.1688311688311688,7.0,0
316686,BRU,MEDIUM,British Grand Prix,2023,0,28,1,28.0,3,92.504,0.4320000000000021,-10.378,0.5384615384615384,0.0,0
421089,BRA,MEDIUM,Abu Dhabi Grand Prix,2025,0,7,1,7.0,14,90.976,-8.841999999999999,73.386,0.0972222222222222,2.0,0
413483,PEA,MEDIUM,Austrian Grand Prix,2022,0,18,1,18.0,4,70.868,-6.749000000000009,-39.078,0.25,-2.0,0
15062,DAM,MEDIUM,Mexico City Grand Prix,2024,1,19,1,19.0,5,83.966,-4.823999999999998,-74.42999999999991,0.2435897435897435,9.0,0
343373,D029,MEDIUM,São Paulo Grand Prix,2025,0,19,1,19.0,9,76.813,-7.745999999999995,1.9249999999999687,0.25,8.0,0
317064,D103,MEDIUM,Pre-Season Testing,2023,0,22,1,22.0,2,93.098,0.0379999999999967,-3.5730000000000075,0.4230769230769231,0.0,0
152023,REN,MEDIUM,British Grand Prix,2024,0,3,1,3.0,12,93.895,22.867999999999995,-8.622,0.0422535211267605,7.0,0
3417,D200,MEDIUM,British Grand Prix,2023,0,6,1,6.0,4,92.821,-0.0660000000000025,-4.0789999999999935,0.1153846153846153,0.0,0
50900,D036,MEDIUM,Dutch Grand Prix,2023,0,17,1,17.0,10,76.762,-0.027000000000001,-18.108999999999995,0.2361111111111111,0.0,0
346534,SPE,MEDIUM,Mexico City Grand Prix,2022,0,17,1,17.0,7,84.518,-19.958,-63.138000000000005,0.2361111111111111,-5.0,0
40713,D118,MEDIUM,Dutch Grand Prix,2025,0,15,1,15.0,1,75.296,-8.854,114.314,0.1923076923076923,3.0,0
50529,WEB,MEDIUM,Las Vegas Grand Prix,2023,0,7,1,9.0,5,100.973,-0.7160000000000082,-2.939000000000007,0.14,0.0,0
418673,MAG,MEDIUM,Belgian Grand Prix,2023,0,7,1,7.0,10,113.924,-0.012999999999991,-7.836999999999989,0.1590909090909091,0.0,0
63269,D043,MEDIUM,Belgian Grand Prix,2023,0,4,1,5.0,12,114.644,1.3100000000000025,-5.780999999999992,0.0909090909090909,0.0,0
150757,D235,MEDIUM,Dutch Grand Prix,2025,0,3,1,4.0,9,77.265,-6.564000000000007,65.523,0.0394736842105263,-2.0,0
112039,TUR,MEDIUM,Mexico City Grand Prix,2022,1,25,1,27.0,11,84.965,-35.123000000000005,-79.56700000000001,0.3472222222222222,-8.0,0
400913,FIT,MEDIUM,Pre-Season Testing,2022,0,2,1,2.0,9,159.572,0.0,0.0,0.028169014084507,4.0,0
269980,D119,MEDIUM,Austrian Grand Prix,2024,1,12,1,12.0,5,71.015,-10.834999999999994,-63.81099999999995,0.1538461538461538,6.0,0
305161,D222,MEDIUM,Dutch Grand Prix,2024,0,23,1,23.0,1,76.448,-17.085000000000008,-86.38400000000007,0.2948717948717949,1.0,0
90959,D285,MEDIUM,Pre-Season Testing,2023,0,23,1,23.0,1,92.494,-0.1419999999999959,-4.673000000000002,0.4423076923076923,0.0,0
68493,D127,MEDIUM,Qatar Grand Prix,2024,0,8,1,8.0,17,92.776,21.28400000000001,-49.663000000000025,0.1052631578947368,2.0,0
239487,D067,MEDIUM,Singapore Grand Prix,2024,0,1,1,1.0,13,109.501,0.0,-28.90300000000001,0.0140845070422535,-2.0,0
9031,SWI,MEDIUM,Abu Dhabi Grand Prix,2025,1,45,3,15.0,18,88.839,2.853999999999999,8.204000000000008,0.5921052631578947,-3.0,0
182847,D134,MEDIUM,Dutch Grand Prix,2022,1,21,2,7.0,16,78.946,-6.929000000000002,-6.287999999999983,0.2916666666666667,4.0,0
200416,CEL,MEDIUM,Singapore Grand Prix,2024,0,27,1,27.0,9,99.713,-17.444000000000003,-80.65400000000002,0.375,-2.0,0
50536,ARN,MEDIUM,Chinese Grand Prix,2025,1,9,1,9.0,14,99.979,0.7830000000000013,82.582,0.125,0.0,0
435343,D117,MEDIUM,Miami Grand Prix,2022,0,7,1,7.0,10,95.796,-4.397999999999996,-39.057,0.0972222222222222,-4.0,0
184393,DUV,MEDIUM,Mexico City Grand Prix,2023,0,40,4,2.0,8,82.878,-0.2519999999999953,-54.667,0.5633802816901409,0.0,0
207117,D015,MEDIUM,Las Vegas Grand Prix,2025,1,16,1,16.0,4,94.89,0.0,121.597,0.2105263157894736,-1.0,0
377347,D097,MEDIUM,Spanish Grand Prix,2025,0,30,2,12.0,3,81.908,0.0,-214.06600000000003,0.3947368421052631,2.0,0
230936,ARN,MEDIUM,Chinese Grand Prix,2025,0,7,1,7.0,14,99.078,0.0930000000000035,82.09899999999999,0.0972222222222222,2.0,0
1829,JAR,MEDIUM,Monaco Grand Prix,2023,0,28,1,28.0,12,79.086,-0.0969999999999942,-14.079000000000008,0.3636363636363636,0.0,0
348011,VER,MEDIUM,Austrian Grand Prix,2022,0,12,1,12.0,3,70.717,-6.295000000000002,-30.62100000000001,0.1666666666666666,-2.0,0
421596,D056,MEDIUM,United States Grand Prix,2023,0,7,1,7.0,2,103.321,-0.0319999999999964,-4.737000000000009,0.125,0.0,0
97609,D505,MEDIUM,Miami Grand Prix,2023,0,1,1,1.0,17,108.739,0.0,0.0,0.0178571428571428,0.0,0
56944,BUT,MEDIUM,Japanese Grand Prix,2022,0,1,1,1.0,15,112.824,-2.357,-1.914999999999992,0.0138888888888888,-8.0,0
434532,D020,MEDIUM,Belgian Grand Prix,2024,0,1,1,1.0,11,110.927,24.701000000000008,-12.591000000000264,0.0131578947368421,7.0,0
86666,D104,MEDIUM,Azerbaijan Grand Prix,2023,0,3,1,3.0,19,109.636,-0.703000000000003,-9.673000000000002,0.0588235294117647,-1.0,0
322120,D129,MEDIUM,Singapore Grand Prix,2024,0,18,1,18.0,1,98.239,-22.818,-36.49900000000015,0.25,5.0,0
410419,D022,MEDIUM,Austrian Grand Prix,2024,0,7,1,7.0,8,71.263,-10.908,-68.064,0.0985915492957746,1.0,0
61305,D011,MEDIUM,São Paulo Grand Prix,2023,0,39,4,24.0,4,76.904,0.0969999999999942,-17.908,0.5492957746478874,0.0,0
130106,D016,MEDIUM,Abu Dhabi Grand Prix,2025,0,7,1,7.0,11,89.984,2.906000000000006,-90.90900000000002,0.0909090909090909,2.0,0
151046,KLE,MEDIUM,Chinese Grand Prix,2024,0,19,1,19.0,3,102.737,4.072999999999993,-77.67800000000001,0.25,-8.0,0
373221,ALG,MEDIUM,Miami Grand Prix,2022,0,15,1,15.0,11,94.6,-0.9189999999999968,-52.11400000000002,0.2083333333333333,-4.0,0
206978,D253,MEDIUM,Monaco Grand Prix,2023,0,31,3,13.0,18,80.847,0.0,0.0,0.4025974025974026,0.0,0
431964,D217,MEDIUM,Mexico City Grand Prix,2023,0,16,1,16.0,1,83.932,0.4339999999999975,-1.0799999999999983,0.2253521126760563,0.0,0
278076,HAR,MEDIUM,Monaco Grand Prix,2025,0,28,3,14.0,15,78.854,-1.9810000000000088,0.6629999999999967,0.3684210526315789,5.0,0
275346,BAD,MEDIUM,Abu Dhabi Grand Prix,2023,0,10,1,10.0,7,91.905,0.0600000000000022,-7.673999999999992,0.1724137931034483,0.0,0
207976,D053,MEDIUM,Singapore Grand Prix,2025,0,15,1,15.0,4,96.845,-9.739000000000004,122.519,0.1973684210526315,-3.0,0
254038,D253,MEDIUM,Australian Grand Prix,2022,0,11,1,11.0,17,86.054,-12.918999999999995,7.0600000000000165,0.1527777777777778,2.0,0
56995,D025,MEDIUM,Abu Dhabi Grand Prix,2024,0,6,1,6.0,17,90.898,2.0819999999999936,-85.12000000000003,0.0857142857142857,-2.0,0
179953,D003,MEDIUM,Canadian Grand Prix,2025,0,22,1,22.0,11,77.926,0.0019999999999953,81.61800000000001,0.2857142857142857,0.0,0
420535,D031,MEDIUM,Italian Grand Prix,2023,0,8,1,8.0,13,86.894,-0.012999999999991,-9.093000000000004,0.1568627450980392,0.0,0
115129,D076,MEDIUM,Italian Grand Prix,2023,0,18,1,18.0,10,87.292,0.0960000000000036,-4.301000000000002,0.3529411764705882,0.0,0
221016,WEH,MEDIUM,Austrian Grand Prix,2022,0,15,1,15.0,8,72.213,-7.072000000000003,-75.57300000000004,0.2083333333333333,2.0,0
157152,D082,MEDIUM,Singapore Grand Prix,2023,0,3,1,3.0,3,98.482,-0.4569999999999936,-5.3089999999999975,0.0483870967741935,0.0,0
49798,D131,MEDIUM,Italian Grand Prix,2023,0,6,1,8.0,5,86.142,-0.0760000000000076,-3.716000000000008,0.2352941176470588,0.0,0
173103,GAS,MEDIUM,Spanish Grand Prix,2025,0,35,3,19.0,13,81.033,-51.075,-37.175,0.4861111111111111,-6.0,1
45507,D054,MEDIUM,São Paulo Grand Prix,2025,0,37,3,15.0,15,78.147,-7.069999999999993,-1.056999999999988,0.4868421052631579,5.0,1
271883,D218,MEDIUM,Austrian Grand Prix,2024,0,10,1,10.0,12,71.645,-9.924000000000008,-43.64100000000015,0.1298701298701298,-1.0,1
344593,D078,MEDIUM,Miami Grand Prix,2022,0,5,1,6.0,10,96.253,-2.869,-43.81699999999999,0.0694444444444444,-3.0,1
371978,D007,MEDIUM,British Grand Prix,2024,0,45,3,10.0,8,91.921,-4.342999999999989,-58.236,0.625,6.0,1
402255,SIR,MEDIUM,Emilia Romagna Grand Prix,2022,0,17,2,7.0,17,83.977,-36.941,-56.43599999999999,0.2361111111111111,-3.0,1
390650,D030,MEDIUM,Qatar Grand Prix,2025,0,8,2,5.0,3,87.778,-9.462999999999994,-47.22700000000002,0.1025641025641025,-2.0,1
64872,D264,MEDIUM,Miami Grand Prix,2024,0,44,3,10.0,10,93.726,11.751999999999995,-51.637,0.6111111111111112,-2.0,1
212981,COU,MEDIUM,Miami Grand Prix,2025,0,56,3,19.0,16,90.89,-5.858999999999995,-28.173999999999992,0.7368421052631579,0.0,1
35173,RIC,MEDIUM,British Grand Prix,2022,0,4,2,7.0,13,96.531,0.0,0.0,0.0555555555555555,0.0,1
410263,ROS,MEDIUM,Emilia Romagna Grand Prix,2022,0,43,2,23.0,3,81.054,-9.906999999999996,-46.157000000000025,0.5972222222222222,10.0,1
16169,ALB,MEDIUM,Saudi Arabian Grand Prix,2024,0,11,1,14.0,5,93.985,-2.885999999999996,-40.55000000000047,0.2115384615384615,1.0,1
167766,D405,MEDIUM,Hungarian Grand Prix,2024,0,3,1,4.0,17,86.822,-5.233999999999995,-22.966000000000022,0.0526315789473684,0.0,1
342122,D106,MEDIUM,Emilia Romagna Grand Prix,2022,0,47,2,30.0,2,80.549,-0.9649999999999892,-53.96499999999999,0.6527777777777778,-1.0,1
9677,SAI,MEDIUM,Singapore Grand Prix,2024,0,1,1,4.0,4,98.897,-17.668000000000006,-9.090999999999994,0.0128205128205128,14.0,1
179537,NIE,MEDIUM,Spanish Grand Prix,2025,0,27,2,16.0,8,80.764,-1.0150000000000006,-37.387,0.3506493506493506,5.0,1
422260,D194,MEDIUM,Mexico City Grand Prix,2024,0,10,1,14.0,11,83.32,-18.09400000000001,-64.73800000000003,0.131578947368421,7.0,1
360670,GRO,MEDIUM,Miami Grand Prix,2024,0,18,1,16.0,11,93.774,-8.938000000000002,-42.2699999999998,0.2368421052631578,-2.0,1
140920,D057,MEDIUM,Hungarian Grand Prix,2022,0,59,3,28.0,10,77.895,-14.711,-21.85600000000001,0.8194444444444444,0.0,1
415802,D029,MEDIUM,Pre-Season Testing,2022,0,11,2,11.0,3,93.726,-14.485,21.25099999999999,0.1527777777777778,0.0,1
423568,D037,MEDIUM,Spanish Grand Prix,2025,0,32,2,20.0,5,81.087,-11.387,-55.05699999999999,0.4102564102564102,1.0,1
55755,D015,MEDIUM,Mexico City Grand Prix,2022,0,9,1,10.0,17,90.174,-19.96799999999999,-62.541,0.125,-10.0,1
320678,D169,MEDIUM,Qatar Grand Prix,2024,0,10,1,10.0,1,84.822,0.912000000000006,-77.92900000000006,0.1282051282051282,5.0,1
372173,D118,MEDIUM,Dutch Grand Prix,2022,0,32,2,16.0,3,77.208,-7.983000000000004,21.92700000000002,0.4444444444444444,2.0,1
394728,D021,MEDIUM,São Paulo Grand Prix,2025,0,69,4,23.0,17,75.624,-6.9140000000000015,-67.421,0.9078947368421052,-7.0,1
261286,D047,MEDIUM,São Paulo Grand Prix,2025,0,60,3,22.0,2,74.907,8.00200000000001,-45.651,0.7692307692307693,5.0,1
8234,FIS,MEDIUM,São Paulo Grand Prix,2025,0,23,1,23.0,6,76.556,-7.897999999999996,124.40099999999998,0.3026315789473684,8.0,1
10093,D090,MEDIUM,Spanish Grand Prix,2025,1,20,2,10.0,10,81.033,-2.855000000000004,-57.914,0.2597402597402597,7.0,1
270652,D330,MEDIUM,Spanish Grand Prix,2024,0,30,2,19.0,11,81.912,7.945000000000007,-5.457999999999998,0.3896103896103896,-3.0,1
190020,D158,MEDIUM,Emilia Romagna Grand Prix,2024,0,10,1,11.0,7,85.071,-16.098,-48.440000000000026,0.131578947368421,11.0,1
58168,GLO,MEDIUM,Hungarian Grand Prix,2025,0,8,1,9.0,6,84.542,-7.527999999999992,96.118,0.1111111111111111,4.0,1
260238,OCO,MEDIUM,Chinese Grand Prix,2024,0,7,1,13.0,15,103.649,-3.076999999999998,-61.865,0.0985915492957746,-3.0,1
399977,WEB,MEDIUM,United States Grand Prix,2024,0,13,1,13.0,15,101.828,2.6129999999999995,-10.0599999999998,0.1688311688311688,-11.0,1
49794,D041,MEDIUM,Emilia Romagna Grand Prix,2022,0,30,2,12.0,16,82.731,-4.966999999999999,-38.74600000000001,0.4166666666666667,3.0,1
306656,D162,MEDIUM,Hungarian Grand Prix,2024,0,8,1,8.0,16,85.944,-5.373999999999995,-28.83400000000003,0.1052631578947368,5.0,1
42120,BAR,MEDIUM,Emilia Romagna Grand Prix,2022,0,44,2,30.0,12,81.835,-13.231000000000009,-19.994,0.6111111111111112,-1.0,1
120236,D052,MEDIUM,British Grand Prix,2022,0,11,2,11.0,12,96.744,0.0,0.0709999999999979,0.1527777777777778,1.0,1
18021,PRO,MEDIUM,Dutch Grand Prix,2022,0,26,2,16.0,13,77.091,-37.39800000000001,-74.159,0.3611111111111111,4.0,1
212681,HYD,MEDIUM,São Paulo Grand Prix,2025,0,28,2,21.0,17,76.497,-35.8,-103.859,0.3636363636363636,-6.0,1
207621,GAS,MEDIUM,Bahrain Grand Prix,2022,0,42,2,25.0,8,99.532,-2.622,-16.738000000000014,0.5833333333333334,9.0,1
347399,REN,MEDIUM,Hungarian Grand Prix,2022,0,18,2,16.0,5,83.924,-13.977999999999994,-4.825999999999993,0.25,-1.0,1
306699,D060,MEDIUM,Spanish Grand Prix,2024,0,39,2,19.0,2,79.796,-4.624999999999986,-1.706000000000003,0.5,0.0,1
418586,DUV,MEDIUM,British Grand Prix,2022,0,17,2,17.0,1,94.846,0.0,-0.1269999999999953,0.2361111111111111,0.0,1
161002,D046,MEDIUM,Pre-Season Testing,2022,0,20,2,21.0,5,94.991,0.0,-0.7579999999999956,0.2777777777777778,0.0,1
283927,KOV,MEDIUM,Singapore Grand Prix,2022,1,48,2,18.0,13,112.805,27.98100000000001,-107.26099999999998,0.6666666666666666,-2.0,1
294028,DIR,MEDIUM,Austrian Grand Prix,2025,0,58,3,28.0,8,70.7,-8.131,-29.055999999999983,0.7631578947368421,6.0,1
320453,D046,MEDIUM,Spanish Grand Prix,2025,0,36,2,26.0,11,89.348,5.085999999999999,-255.914,0.4736842105263157,4.0,1
331596,D167,MEDIUM,São Paulo Grand Prix,2025,1,44,3,7.0,7,75.042,-8.074999999999989,-13.396999999999975,0.5789473684210527,13.0,1
269991,D163,MEDIUM,Hungarian Grand Prix,2022,0,28,2,13.0,10,84.924,-14.732,-3.543999999999997,0.3888888888888889,0.0,1
172435,MAG,MEDIUM,British Grand Prix,2022,0,5,3,8.0,15,95.004,0.0,-26.02499999999999,0.0694444444444444,0.0,1
72756,RUS,MEDIUM,Qatar Grand Prix,2025,0,25,2,29.0,2,85.8,-11.09299999999999,-214.433,0.3289473684210526,3.0,1
133117,D224,MEDIUM,Spanish Grand Prix,2024,0,35,2,20.0,1,79.913,0.8730000000000047,-37.568,0.4487179487179487,4.0,1
230580,REN,MEDIUM,Austrian Grand Prix,2025,0,35,2,22.0,4,74.878,-25.021,-43.586,0.4545454545454545,9.0,1
82658,HAM,MEDIUM,Hungarian Grand Prix,2022,0,34,2,28.0,14,85.632,-0.3979999999999961,-32.829999999999984,0.4722222222222222,-10.0,1
95439,D149,MEDIUM,Pre-Season Testing,2022,0,13,2,12.0,4,94.973,1.0690000000000026,-0.652000000000001,0.1805555555555555,-1.0,1
210869,D108,MEDIUM,Hungarian Grand Prix,2022,0,23,2,11.0,3,86.298,14.054000000000002,-42.978,0.3194444444444444,2.0,1
42804,D059,MEDIUM,São Paulo Grand Prix,2025,0,56,3,25.0,11,74.674,-6.945999999999998,-55.066,0.7368421052631579,2.0,1
74491,D079,MEDIUM,Spanish Grand Prix,2025,0,15,2,9.0,15,81.976,-27.22,-4.486999999999995,0.1973684210526315,2.0,1
281481,MAS,MEDIUM,Mexico City Grand Prix,2024,0,20,1,21.0,15,83.967,-16.826999999999998,-59.944999999999794,0.2631578947368421,-3.0,1
95202,OCO,MEDIUM,Belgian Grand Prix,2024,0,6,1,9.0,12,111.001,24.620000000000005,-50.149,0.0845070422535211,4.0,1
158285,JON,MEDIUM,United States Grand Prix,2024,0,54,3,16.0,11,99.263,-3.799999999999997,-36.666,0.7605633802816901,6.0,1
242258,KUB,MEDIUM,Mexico City Grand Prix,2024,0,17,1,17.0,12,83.367,-17.081999999999994,-59.5319999999999,0.2236842105263158,6.0,1
241153,VER,MEDIUM,Bahrain Grand Prix,2025,0,41,3,16.0,8,106.868,0.0,-48.743,0.5256410256410257,-5.0,1
435920,SAT,MEDIUM,Qatar Grand Prix,2025,0,19,2,11.0,15,87.788,-16.732,-51.08399999999999,0.2533333333333333,2.0,1
367221,WEB,MEDIUM,Qatar Grand Prix,2022,0,10,2,8.0,13,89.918,-19.076,-31.917,0.1388888888888889,3.0,1
115993,D103,MEDIUM,Bahrain Grand Prix,2025,0,14,2,9.0,10,98.055,0.0,-19.661999999999992,0.1818181818181818,8.0,1
412782,D060,MEDIUM,Hungarian Grand Prix,2022,0,35,4,11.0,9,84.537,-15.149999999999991,-30.559,0.4861111111111111,3.0,1
221062,VET,MEDIUM,Belgian Grand Prix,2022,0,39,3,22.0,7,114.985,9.823999999999998,-19.873999999999995,0.5416666666666666,0.0,1
42345,BEA,MEDIUM,Spanish Grand Prix,2025,0,25,2,24.0,4,82.056,-0.8220000000000027,-188.47300000000004,0.3289473684210526,9.0,1
215621,SUT,MEDIUM,Emilia Romagna Grand Prix,2022,0,37,2,19.0,5,81.174,-2.9279999999999973,-99.634,0.5138888888888888,5.0,1
70884,D158,MEDIUM,Qatar Grand Prix,2024,0,11,1,11.0,6,85.913,-13.89500000000001,-85.03699999999975,0.141025641025641,-2.0,1
106764,D047,MEDIUM,French Grand Prix,2022,0,5,1,7.0,10,100.737,28.521,-23.04300000000002,0.0694444444444444,1.0,1
179711,MCN,MEDIUM,Belgian Grand Prix,2022,1,33,2,17.0,10,113.704,28.873999999999995,35.81,0.4647887323943662,4.0,1
266779,MAG,MEDIUM,Dutch Grand Prix,2022,0,4,1,7.0,5,78.928,0.0,-36.44200000000001,0.0555555555555555,-3.0,1
411758,D131,MEDIUM,Bahrain Grand Prix,2022,1,32,2,12.0,10,100.835,21.976,18.832,0.4571428571428571,-6.0,1
297375,PAI,MEDIUM,Spanish Grand Prix,2022,1,28,2,21.0,14,88.923,-26.733000000000004,-64.46600000000001,0.3888888888888889,1.0,1
331073,BAT,MEDIUM,British Grand Prix,2022,0,12,2,13.0,1,92.973,9.814999999999998,-38.051,0.1666666666666666,4.0,1
134587,STR,MEDIUM,Hungarian Grand Prix,2022,0,46,2,36.0,10,85.545,-14.957999999999998,-21.038,0.6388888888888888,0.0,1
202993,D134,MEDIUM,Emilia Romagna Grand Prix,2024,0,15,1,16.0,8,82.763,-18.05,-65.68099999999998,0.1973684210526315,2.0,1
231368,WEB,MEDIUM,Belgian Grand Prix,2025,0,46,2,32.0,15,106.845,24.898,-66.972,0.5974025974025974,-2.0,1
24604,PIQ,MEDIUM,Bahrain Grand Prix,2025,0,49,3,17.0,15,97.848,-10.295000000000002,-55.79899999999999,0.6447368421052632,0.0,1
297360,WAR,MEDIUM,Pre-Season Testing,2022,0,6,1,6.0,11,103.669,18.973,-33.384,0.0833333333333333,5.0,1
32565,SUT,MEDIUM,Austrian Grand Prix,2024,0,59,4,16.0,19,70.731,-10.171999999999995,-34.72399999999999,0.7662337662337663,-2.0,1
64232,MAR,MEDIUM,Spanish Grand Prix,2024,1,20,2,11.0,16,81.6,-0.1319999999999908,-52.078,0.2597402597402597,-6.0,1
202021,D148,MEDIUM,Emilia Romagna Grand Prix,2025,0,12,1,15.0,3,82.401,-21.955,107.039,0.1578947368421052,13.0,1
202529,D205,MEDIUM,Monaco Grand Prix,2024,0,12,2,13.0,11,81.289,-0.0499999999999971,-53.832,0.1578947368421052,0.0,1
308025,TUR,MEDIUM,Bahrain Grand Prix,2022,0,48,3,15.0,1,96.142,13.039999999999992,-21.080000000000013,0.6666666666666666,4.0,1
399956,D024,MEDIUM,Dutch Grand Prix,2022,0,34,2,20.0,5,76.523,-6.891999999999996,-85.05400000000003,0.4722222222222222,-4.0,1
84478,BUT,MEDIUM,British Grand Prix,2022,0,28,2,32.0,5,93.796,0.0,-54.88000000000001,0.3888888888888889,0.0,1
283724,D090,MEDIUM,Qatar Grand Prix,2023,0,17,1,17.0,14,94.412,2.9240000000000066,-18.974999999999994,0.425,-1.0,1
112520,IRV,MEDIUM,Chinese Grand Prix,2024,0,48,4,13.0,16,101.297,3.471999999999994,-16.570000000000007,0.631578947368421,0.0,1
116668,CAN,MEDIUM,Qatar Grand Prix,2025,0,10,1,10.0,12,87.99,-10.037999999999997,-46.46300000000001,0.131578947368421,-3.0,1
322203,D209,MEDIUM,Australian Grand Prix,2024,0,6,1,7.0,8,83.015,-12.221999999999994,-65.22700000000002,0.0789473684210526,-3.0,1
145093,D118,MEDIUM,Australian Grand Prix,2022,0,9,1,9.0,14,85.974,-10.983999999999996,-49.59599999999999,0.125,3.0,1
341662,D006,MEDIUM,Bahrain Grand Prix,2022,0,33,3,18.0,2,91.099,-1.0,-66.053,0.4583333333333333,0.0,1
280187,ALB,MEDIUM,Azerbaijan Grand Prix,2025,0,19,1,21.0,3,106.187,22.089,129.62399999999997,0.25,2.0,1
329494,BUE,MEDIUM,United States Grand Prix,2024,0,11,1,11.0,7,100.015,1.974000000000004,-34.584999999999795,0.1447368421052631,9.0,1
278107,D130,MEDIUM,Dutch Grand Prix,2022,1,23,2,14.0,18,77.532,-36.819,-71.26699999999995,0.3194444444444444,-12.0,1
259929,D209,MEDIUM,Emilia Romagna Grand Prix,2024,0,16,1,17.0,12,83.939,-10.611000000000004,-32.914000000000016,0.2105263157894736,7.0,1
376913,D127,MEDIUM,Bahrain Grand Prix,2025,0,31,2,23.0,12,99.011,5.438999999999993,-129.315,0.4078947368421052,6.0,1
228362,D123,MEDIUM,Spanish Grand Prix,2025,0,39,3,9.0,13,81.452,-0.9640000000000128,-48.82900000000001,0.5,5.0,1
405088,BAR,MEDIUM,British Grand Prix,2022,0,24,2,24.0,2,94.087,16.519999999999996,-54.91000000000001,0.3333333333333333,6.0,1
